Horizontal,Vertical,Time,Temperature,Degradation,RPM,Load
"[12527.516222515225, 27.832970270664607, 0.7004347413568719, 0.11429878500714263, 0.15915338620968608, 0.034593000000000006, 0.2686752190861673]","[19293.987881335794, 27.832970270664607, 0.7293709590339967, 0.1310322870324483, -0.09583117716152031, 0.006131999999999999, 0.3673640790496534]",274.41406,112.374,0.5950616401122633,1650.0,4200.0
"[12095.854940724455, 27.832970270664607, 0.6984827347409391, 0.16027285557738224, 0.012086788682759118, 0.034102999999999994, 0.26333820913608413]","[20116.252652183328, 22.270529046352106, 0.6107975280789709, 0.2879498183019269, -0.06975343509327199, 0.009626000000000001, 0.37147983542044377]",274.45312,112.374,0.5951456721063325,1650.0,4200.0
"[12558.747342957577, 27.832970270664607, 0.7957188304754801, 0.10993707710924516, -0.06986336087480102, 0.030038, 0.27618302727720256]","[19837.474149632606, 27.832970270664607, 0.4972545220600546, 0.5934428279187633, 0.0019130886167161353, 0.008261, 0.3742891728049317]",274.49219,112.374,0.5952297257124756,1650.0,4200.0
"[12738.520440906452, 27.832970270664607, 0.7902360058172329, 0.07226467150111571, 0.05691830530084961, 0.02832, 0.28277312036330465]","[21987.45999727642, 27.832970270664607, 0.6088338080177267, 0.40744861620074513, -0.12791473884204954, -0.0003229999999999995, 0.38673423260813106]",274.53125,112.374,0.5953137579035076,1650.0,4200.0
"[12483.512155606919, 27.832970270664607, 0.7815469948058557, 0.09704238173820023, -0.06428045473478461, 0.020559, 0.2868161789700853]","[22452.877496686102, 38.88687895679381, 0.7673792281073027, 0.21902430411916862, -0.10459016311944044, -0.0013450000000000003, 0.3961351006601157]",274.57031,112.374,0.5953977901930086,1650.0,4200.0
"[10169.296385934365, 28.460495563154176, 0.7444837447919261, 0.307613638670027, -0.016072541369481313, -0.0008019999999999982, 0.26890301373543585]","[19836.430234421372, 28.460495563154176, 0.7480865421960116, 0.08148596539960273, 0.0501319087335986, 0.006170999999999999, 0.36989469009300474]",274.60938,112.374,0.5954818440946597,1650.0,4200.0
"[10536.626171616132, 27.832970270664607, 0.8203467322774878, 0.1077302324364009, 0.05572833551235755, -0.009241999999999997, 0.2668347455561213]","[17925.54992259499, 28.460495563154176, 0.6650161615912976, 0.22193488327890387, -0.03806638959066301, 0.0064350000000000015, 0.35774114353118514]",274.64844,112.374,0.5955658765811241,1650.0,4200.0
"[10743.852092970095, 28.460495563154176, 0.8734755941090263, -0.167674364046273, -0.05923011829956883, -0.01, 0.26877118521151033]","[17820.42297670897, 28.460495563154176, 0.6846020340988483, 0.15355139980421173, -0.03514692807655267, 0.004802000000000002, 0.36176411761809657]",274.6875,112.374,0.595649909166058,1650.0,4200.0
"[11482.891686854702, 28.460495563154176, 0.7329588480382077, 0.8796555039704894, -0.3182900774259549, -0.007797, 0.2760053329031887]","[19364.379624253776, 28.460495563154176, 0.8802207277574775, -0.3296482562949774, -0.0009270362082916643, 0.0015650000000000022, 0.36296335045704]",274.72656,112.374,0.5957339418494614,1650.0,4200.0
"[17888.398777655897, 29.10216911179048, 0.6519314695148373, 0.9284506775896428, -0.33390291542955186, -0.0022220000000000005, 0.29680007869945046]","[20179.239814472236, 29.10216911179048, 0.8304353666368194, -0.3126368840629272, -0.0008904960063558907, 0.004583, 0.3826051791481657]",274.76562,112.374,0.5958179746313343,1650.0,4200.0
"[18134.27940486108, 27.21928127950858, 0.6238831247016507, 0.2822782704183062, -0.13572525632767982, 0.008395000000000001, 0.2749806483645713]","[19648.322092102157, 29.10216911179048, 0.7803283371166598, -0.10288309225125492, -0.07680649356280105, 0.0005560000000000009, 0.37864274040842244]",274.80469,112.374,0.5959020290254837,1650.0,4200.0
"[15384.748971910933, 29.10216911179048, 0.7555625600075957, 0.3088775630355616, -0.2555424456936582, -0.0055289999999999975, 0.2868638965764078]","[19051.31608503699, 29.10216911179048, 0.677062700247687, 0.2183101731410777, -0.05561807238006795, -0.001791999999999998, 0.376721399360323]",274.84375,112.374,0.5959860620043212,1650.0,4200.0
"[12511.25730732263, 27.832970270664607, 0.6057559437230854, 0.7140450328641186, -0.1348095996171313, -0.00020399999999999886, 0.2950939958453916]","[18845.705174196075, 29.10216911179048, 0.665035983527124, 0.26269818485529184, 0.08797498851445164, -0.0005840000000000041, 0.3689598337814023]",274.88281,112.374,0.5960700950816288,1650.0,4200.0
"[16876.00396654756, 27.832970270664607, 0.6170418400009836, 0.7924065271825911, 0.005624173283819241, -0.00014499999999999957, 0.28269246536651804]","[19164.54224598144, 29.10216911179048, 0.7737445757338457, 0.13302741744624225, 0.09673341964582129, 0.0006889999999999998, 0.36663318763990804]",274.92188,112.374,0.5961541497712888,1650.0,4200.0
"[17498.012916317035, 129.62232453661107, 0.6729787454069652, 0.3943885825164677, -0.1820126368167756, -0.016385, 0.2788607336557085]","[20353.152861298055, 22.270529046352106, 0.7021089380946473, 0.2657088169364754, 0.05937517154609246, 0.004429000000000002, 0.37680778250853586]",274.96094,112.374,0.5962381830455616,1650.0,4200.0
"[14001.6601466996, 29.10216911179048, 0.6435823609590821, 0.30838285517983177, -0.014780545485061827, 0.0010419999999999989, 0.27245776229720453]","[20651.43080352289, 39.76362692347015, 0.7092011564838472, 0.3505316602005464, 0.0007756658784651302, -0.004088999999999999, 0.380229942375663]",275.0,112.374,0.5963222164183047,1650.0,4200.0
"[13013.235552295037, 29.10216911179048, 0.658091549550232, 0.35028123495684493, -0.06244768577098667, 0.002889000000000001, 0.2645960896895493]","[18601.339707945433, 39.76362692347015, 0.7546003842529005, 0.25345381591803307, -0.06803842195559662, -0.006710999999999998, 0.3678422834300048]",275.03906,112.374,0.5964062498895183,1650.0,4200.0
"[13729.563262694923, 27.832970270664607, 0.7902360057483354, -0.08794099439224912, -0.2093055981290828, 0.006072, 0.25351264823673]","[16807.46987022379, 21.779486287708007, 0.6643538437296149, 0.2218113099697292, -0.06514546473896039, -0.006917000000000001, 0.35900954598868257]",275.07812,112.374,0.5964902834592023,1650.0,4200.0
"[13420.096810339683, 28.460495563154176, 0.7783447629252125, 0.059380247971327016, -0.08230895530216789, -0.004641999999999999, 0.27347271497537007]","[19149.691775380972, 28.460495563154176, 0.6782063861859977, 0.3346051209756289, -0.010689787313294494, -0.005597, 0.3825292440990623]",275.11719,112.374,0.5965743386413653,1650.0,4200.0
"[11301.79602487388, 27.832970270664607, 0.6176448221656279, 0.8152260624771137, -0.015116229883664333, -0.002052999999999999, 0.2926510314196757]","[20131.89887199353, 28.460495563154176, 0.6612027909819819, 0.3669956364433853, 0.029973498734242408, 0.001303000000000001, 0.37168158037626775]",275.15625,112.374,0.5966583724080159,1650.0,4200.0
"[13187.91918886223, 27.832970270664607, 0.5707161220016348, 0.7731499066831562, -0.07526140400421094, 0.032188, 0.29007872492825115]","[21505.12168125297, 21.299270527843998, 0.7849745501545619, 0.30947042615909126, -0.1329552492795034, -0.006173999999999999, 0.38008466652050044]",275.19531,112.374,0.5967424062731371,1650.0,4200.0
"[14876.837095777908, 27.832970270664607, 0.7915273696066477, -0.017748467953457414, -0.01912140540574374, 0.024880999999999997, 0.28092952290387707]","[21147.182899869815, 21.299270527843998, 0.8152149599262946, 0.19520943711368677, -0.17332888392518697, -0.005714000000000001, 0.3861956242683234]",275.23438,112.374,0.5968264617508136,1650.0,4200.0
"[16926.779450943555, 26.6191235131627, 0.7904836844305889, 0.09374041973937874, -0.07065262031726488, 0.033527999999999995, 0.2816006981809527]","[18570.124451348915, 28.460495563154176, 0.7366508436201555, 0.07336772884127862, 0.004533678252045833, -0.003981000000000001, 0.3603218042791749]",275.27344,112.374,0.5969104958129022,1650.0,4200.0
"[14574.676228203323, 27.21928127950858, 0.7735710064632201, 0.013958810283820178, -0.06909472540133031, 0.028097999999999995, 0.27203975517559925]","[18611.023363488137, 22.270529046352106, 0.7510988630372338, 0.20017874659890156, -0.025628944176895287, -0.010768999999999999, 0.3517876087058781]",275.3125,112.374,0.5969945299734619,1650.0,4200.0
"[14801.538008594402, 27.832970270664607, 0.6967433935638487, 0.1012443351846497, 0.09679086936597792, 0.003143000000000001, 0.2694081003811875]","[19635.9574521115, 29.10216911179048, 0.6814064690394298, 0.3312115865705141, -0.1513254029927876, -0.0034400000000000034, 0.36553181038043736]",275.35156,112.374,0.597078564232493,1650.0,4200.0
"[23984.834080345525, 90.73051389868247, 0.6788917633225067, 0.6201586410414097, -0.12419743517031548, 0.006699000000000002, 0.3031123890556109]","[19686.376646587712, 28.460495563154176, 0.6835948095148356, 0.25185073484932063, -0.03824543446538106, 0.0040290000000000005, 0.3756984138361513]",275.39062,112.374,0.5971625985899954,1650.0,4200.0
"[26089.280940651908, 29.10216911179048, 0.7680014181108648, 0.1800696540040998, -0.10986537642829643, 0.016727, 0.3159257800037851]","[19574.160029385057, 28.460495563154176, 0.7467354529963287, 0.03819147601966444, 0.08276419273101197, 0.010661, 0.38402753557394814]",275.42969,112.374,0.5972466545601794,1650.0,4200.0
"[23151.269643479176, 29.10216911179048, 0.6384845241331842, 2.3787220695099425, -0.5197878864933072, 0.006806999999999997, 0.3758522153067612]","[18645.56630445665, 29.10216911179048, 0.705979443709422, 0.057296763214672364, -0.008238718684093975, 0.013048000000000006, 0.36955222864434195]",275.46875,112.374,0.5973306891146504,1650.0,4200.0
"[29358.65255254681, 27.21928127950858, 0.6362555051431392, 2.3540093485217612, -0.5180858162201316, -0.015325000000000004, 0.3909884312546856]","[17072.956249794497, 28.460495563154176, 0.7563933927445607, -0.004422300322286521, 0.06835500755261292, 0.010748000000000004, 0.33907887946022236]",275.50781,112.374,0.597414723767593,1650.0,4200.0
"[24882.16993282511, 29.10216911179048, 0.5929161824521005, 1.4648464873024691, -0.20377673810205812, -0.014581, 0.30500015317865004]","[18950.193356592215, 29.10216911179048, 0.6206907821095163, 0.3467019660772048, 0.19110890906475408, 0.007592000000000002, 0.36099469460921446]",275.54688,112.374,0.5974987800332932,1650.0,4200.0
"[26537.152336757405, 27.832970270664607, 0.788841135447047, 0.276182780153988, -0.09728567083416015, -0.0037269999999999994, 0.3018833789247099]","[22982.64570947343, 21.299270527843998, 0.7122754130195503, 0.23661662080418155, 0.04079421292463075, -0.002944, 0.403166676281659]",275.58594,112.374,0.5975828148832049,1650.0,4200.0
"[26146.04704869937, 27.832970270664607, 0.7915448726223777, 0.24704264323455805, -0.08279568450008377, -0.01006, 0.3085834804392484]","[23204.27229126882, 27.832970270664607, 0.7014289966567049, 0.31846169776215794, -0.020957479136996263, -0.0035470000000000007, 0.40737273324438394]",275.625,112.374,0.5976668498315886,1650.0,4200.0
"[26035.071786766664, 27.832970270664607, 0.7484936920898554, 0.24183010007632877, -0.15404807868659734, -0.011189999999999995, 0.30489240052844874]","[21318.76995593262, 27.832970270664607, 0.6475812128208575, 0.46221659863249265, 0.06480285007594715, -0.003697000000000001, 0.38838651005280805]",275.66406,112.374,0.5977508848784445,1650.0,4200.0
"[28548.561561630202, 27.832970270664607, 0.718757317512335, 0.3173417372173759, -0.12294098576829443, -0.003120000000000003, 0.30284750882250955]","[19024.9547018456, 27.832970270664607, 0.6383760316184243, 0.2737101671838684, -0.056318627681377215, -0.0027939999999999996, 0.3654367299054653]",275.70312,112.374,0.5978349200237728,1650.0,4200.0
"[25061.59039667677, 28.460495563154176, 0.7486787742563112, 0.0889835687890228, -0.009713597243926132, -0.017128, 0.28179262164932567]","[18173.411023852772, 28.460495563154176, 0.7632496543569655, 0.2063073159580897, -0.10016826070303352, 0.0031380000000000028, 0.3614180224559921]",275.74219,112.374,0.5979189767819855,1650.0,4200.0
"[22063.41296439221, 29.10216911179048, 0.8468668923177356, -0.10423554853593098, -0.12401009137335968, -0.00041699999999999984, 0.2839566394909617]","[19154.410014670626, 29.10216911179048, 0.790430231997236, 0.08175442843824676, -0.01089205202446879, -0.0039739999999999975, 0.3723244704877723]",275.78125,112.374,0.5980030121242839,1650.0,4200.0
"[13748.764663545846, 27.21928127950858, 0.6916802943159972, 0.2474685950524238, -0.048279782735507204, 0.035966, 0.2796969517960466]","[18291.596506710488, 29.10216911179048, 0.5779737936871541, 0.6801059119600827, 0.06065623733755117, -0.005262000000000004, 0.3656338186710852]",275.82031,112.374,0.598087047565055,1650.0,4200.0
"[12504.47325405216, 29.10216911179048, 0.5594079886559211, 0.6816666996275806, -0.01637819625195091, 0.041442, 0.28345069524698646]","[20838.995398131145, 29.10216911179048, 0.602485401276039, 0.7089055905635764, -0.017857039372283036, -0.00903, 0.3933711848877597]",275.85938,112.374,0.5981711046187866,1650.0,4200.0
"[14230.17201211831, 28.460495563154176, 0.6342004299827553, 0.35760217475362444, -0.12242169691807392, 0.037211, 0.29671069154818136]","[22140.988677023866, 20.829643042330236, 0.7308229793027342, 0.3358455695129785, -0.12863767741235868, -0.008826999999999998, 0.4069986991023436]",275.89844,112.374,0.5982551402565287,1650.0,4200.0
"[10928.646413762875, 28.460495563154176, 0.8260823441788985, 0.08817320527126737, -0.1409131052368526, 0.030341999999999997, 0.2842598055230461]","[20362.042860921836, 23.286077490589925, 0.7171372500405996, 0.1660023798858976, -0.021827698652216117, 1.1999999999998457e-05, 0.38491340565898713]",275.9375,112.374,0.5983391759927438,1650.0,4200.0
"[10248.253359748067, 29.10216911179048, 0.7916707507290117, 0.0840189662450399, -0.023926319543271273, 0.012155999999999998, 0.2613606658699813]","[19782.677286097776, 22.270529046352106, 0.8410270786166476, -0.05477180233725054, 0.0007095853663066668, 0.006170000000000002, 0.36728465404914484]",275.97656,112.374,0.5984232118274321,1650.0,4200.0
"[10456.888209061533, 26.6191235131627, 0.8384222575717015, -0.003989887201234943, 0.17588829643117865, -0.0075239999999999994, 0.28682792302005744]","[18402.868971482698, 29.10216911179048, 0.7834754115486214, -0.017282208888453443, -0.04398086541741133, 0.015091, 0.3611275574073516]",276.01562,112.374,0.5985072477605936,1650.0,4200.0
"[11419.103766509941, 27.832970270664607, 0.8586730395303195, -0.20345690526124605, 0.07391878423866408, -0.006391, 0.2845437015978389]","[18288.174289801664, 28.460495563154176, 0.7228744710280806, 0.07149139774412472, 0.007146436024440051, 0.013786000000000001, 0.36426308926928075]",276.05469,112.374,0.598591305306842,1650.0,4200.0
"[10927.202556553995, 27.21928127950858, 0.7106661130944638, 0.010587118801897777, -0.11370671937693455, -0.006661000000000003, 0.2640562290100349]","[16966.24099753391, 20.370370370370363, 0.7251537316212274, 0.1821590105604285, -0.01623846917812248, 0.012663, 0.35214132025509304]",276.09375,112.374,0.5986753414369756,1650.0,4200.0
"[10477.985545807984, 27.832970270664607, 0.6064226863720692, 0.603811678138372, -0.1735075389161999, -0.003316999999999999, 0.287882278911016]","[20042.42800998132, 22.270529046352106, 0.5910073311210449, 0.7080444060992743, -0.05426449778711316, 0.009591, 0.3822216369058664]",276.13281,112.374,0.5987593776655827,1650.0,4200.0
"[10276.285594450908, 28.460495563154176, 0.65860200128277, 0.45981667058447595, -0.20048343078753894, 0.007873000000000002, 0.29045836340343173]","[23312.429259025386, 28.460495563154176, 0.595982146308049, 0.6965288572948265, 0.00576666330936019, 0.007744000000000002, 0.40507381113076174]",276.17188,112.374,0.5988434355073529,1650.0,4200.0
"[21692.66888668132, 27.832970270664607, 0.7818230841563598, 0.38988539668801137, -0.3095247560296351, -0.014025999999999997, 0.30312991162866126]","[20969.46844168241, 27.832970270664607, 0.6711655281072553, 0.42805625963302374, -0.022614865473956587, 0.010303000000000001, 0.3818382028962005]",276.21094,112.374,0.5989274719329328,1650.0,4200.0
"[22108.343661364248, 27.832970270664607, 0.7800673392299995, 2.1825919294079332, -0.7814425067457761, -0.022857999999999996, 0.3318531510111061]","[20334.697837662607, 27.832970270664607, 0.7497555330615453, 0.05449287740441555, -0.08197409344064496, 0.013424000000000002, 0.3799066467225863]",276.25,112.374,0.5990115084569867,1650.0,4200.0
"[24111.0160689299, 27.832970270664607, 0.7639607180871226, 3.187720045810833, -0.8646376776648292, -0.022554999999999995, 0.3014942038829271]","[19134.255133429113, 27.832970270664607, 0.7804153088620287, 0.09751394577405748, -0.039793407723740785, 0.013561000000000002, 0.372891459112434]",276.28906,112.374,0.5990955450795146,1650.0,4200.0
